ZipCode,median_household_income_last_12,Year
95361,65248,2015
95363,59616,2015
95364,,2015
95365,35034,2015
95366,75824,2015
95367,59762,2015
95368,72355,2015
95369,54063,2015
95370,47366,2015
95372,57457,2015
95374,50275,2015
95375,22467,2015
95376,62360,2015
95377,100414,2015
95379,43672,2015
95380,39503,2015
95382,63588,2015
95383,50708,2015
95385,36339,2015
95386,53037,2015
95387,44813,2015
95388,34232,2015
95389,62245,2015
95391,96230,2015
95401,55744,2015
95403,57901,2015
95404,66706,2015
95405,68410,2015
95407,56773,2015
95409,66041,2015
95410,14799,2015
95412,52500,2015
95415,40931,2015
95417,17083,2015
95420,78750,2015
95421,58250,2015
95422,28908,2015
95423,41738,2015
95425,57407,2015
95426,71176,2015
95427,16938,2015
95428,27010,2015
95429,68250,2015
95430,,2015
95431,,2015
95432,34612,2015
95435,,2015
95436,50355,2015
95437,40830,2015
95439,42596,2015
95441,60375,2015
95442,80308,2015
95443,32887,2015
95444,71596,2015
95445,50020,2015
95446,43049,2015
95448,69855,2015
95449,39720,2015
95450,51875,2015
95451,47027,2015
95452,63199,2015
95453,42191,2015
95454,35375,2015
95456,51771,2015
95457,47989,2015
95458,26710,2015
95459,35625,2015
95460,65208,2015
95461,54777,2015
95462,36094,2015
95463,,2015
95464,32674,2015
95465,73295,2015
95466,57857,2015
95467,59081,2015
95468,43889,2015
95469,62917,2015
95470,58600,2015
95471,40435,2015
95472,74576,2015
95476,58212,2015
95482,47274,2015
95485,35393,2015
95486,27344,2015
95488,24032,2015
95490,43485,2015
95492,77745,2015
95493,78906,2015
95494,108542,2015
95497,57227,2015
95501,37598,2015
95503,46670,2015
95511,30188,2015
95514,26307,2015
95519,46923,2015
95521,35151,2015
95524,65000,2015
95525,53750,2015
95526,25750,2015
95527,23875,2015
95528,41875,2015
95531,38427,2015
95536,50745,2015
95537,50298,2015
95540,39161,2015
95542,41978,2015
95543,55653,2015
95545,82639,2015
95546,26818,2015
95547,52917,2015
95548,30927,2015
95549,56136,2015
95550,75491,2015
95551,47569,2015
95552,29625,2015
95553,27269,2015
95554,37868,2015
95555,28036,2015
95556,47419,2015
95558,29653,2015
95559,18542,2015
95560,28357,2015
95562,39240,2015
95563,40441,2015
95564,47361,2015
95565,51953,2015
95567,35288,2015
95568,50833,2015
95569,30750,2015
95570,41402,2015
95571,13824,2015
95573,27411,2015
95585,21890,2015
95587,,2015
95589,48750,2015
95595,32014,2015
95601,52162,2015
95602,61505,2015
95603,57114,2015
95604,,2015
95605,37487,2015
95606,80221,2015
95607,80069,2015
95608,54015,2015
95610,54563,2015
95612,56250,2015
95614,82738,2015
95615,47031,2015
95616,50795,2015
95618,80989,2015
95619,54221,2015
95620,72201,2015
95621,54549,2015
95623,64107,2015
95624,76652,2015
95625,73188,2015
95626,64650,2015
95627,64306,2015
95628,72232,2015
95629,63203,2015
95630,95251,2015
95631,62286,2015
95632,60853,2015
95633,63958,2015
95634,55357,2015
95635,80465,2015
95636,32365,2015
95637,76667,2015
95638,86995,2015
95639,48214,2015
95640,68375,2015
95641,34091,2015
95642,50938,2015
95645,47877,2015
95646,37813,2015
95648,74114,2015
95650,84819,2015
95651,52447,2015
95652,44531,2015
95653,37614,2015
95655,78345,2015
95658,62782,2015
95659,52083,2015
95660,43834,2015
95661,68927,2015
95662,68632,2015
95663,123281,2015
95664,84375,2015
95665,59018,2015
95666,54460,2015
95667,62981,2015
95668,87563,2015
95669,58917,2015
95670,58288,2015
95672,108000,2015
95673,57759,2015
95674,77375,2015
95675,31544,2015
95677,69983,2015
95678,63507,2015
95679,,2015
95680,,2015
95681,67813,2015
95682,78021,2015
95683,98438,2015
95684,48873,2015
95685,54881,2015
95686,39750,2015
95687,72575,2015
95688,81398,2015
95689,75740,2015
95690,59038,2015
95691,60905,2015
95692,64139,2015
95693,93258,2015
95694,64554,2015
95695,57733,2015
95697,28929,2015
95698,68167,2015
95699,21172,2015
95701,64167,2015
95703,81250,2015
95709,63990,2015
95713,66743,2015
95714,51683,2015
95715,60938,2015
95717,61667,2015
95720,47917,2015
95721,,2015
95722,73292,2015
95724,,2015
95726,57753,2015
95728,39211,2015
95735,45417,2015
95736,85655,2015
95742,93347,2015
95746,127637,2015
95747,84706,2015
95757,87795,2015
95758,72276,2015
95762,116109,2015
95765,87694,2015
95776,61367,2015
95811,37244,2015
95814,29393,2015
95815,32557,2015
95816,48156,2015
95817,35798,2015
95818,59042,2015
95819,80328,2015
95820,41609,2015
95821,42488,2015
95822,47627,2015
95823,39611,2015
95824,31058,2015
95825,38630,2015
95826,52500,2015
95827,55565,2015
95828,52205,2015
95829,73843,2015
95830,94605,2015
95831,67008,2015
95832,39554,2015
95833,55486,2015
95834,55280,2015
95835,83862,2015
95837,153462,2015
95838,39918,2015
95841,40127,2015
95842,46803,2015
95843,70849,2015
95864,83245,2015
95901,43513,2015
95903,36836,2015
95910,30139,2015
95912,51406,2015
95914,47446,2015
95915,10550,2015
95916,34479,2015
95917,42532,2015
95918,83906,2015
95919,46184,2015
95920,38421,2015
95922,34265,2015
95923,29792,2015
95925,70472,2015
95926,39266,2015
95928,41783,2015
95930,,2015
95932,50901,2015
95934,35234,2015
95935,54659,2015
95936,-2500,2015
95937,48561,2015
95938,67074,2015
95939,25250,2015
95941,58333,2015
95942,47917,2015
95943,48854,2015
95944,72794,2015
95945,45972,2015
95946,65758,2015
95947,30547,2015
95948,39846,2015
95949,64043,2015
95950,32083,2015
95951,33281,2015
95953,44566,2015
95954,38734,2015
95955,43869,2015
95956,31667,2015
95957,59167,2015
95959,56114,2015
95960,42000,2015
95961,44960,2015
95962,90000,2015
95963,44260,2015
95965,36309,2015
95966,44123,2015
95968,48723,2015
95969,42423,2015
95970,54375,2015
95971,52508,2015
95973,53073,2015
95974,,2015
95975,39436,2015
95977,72778,2015
95978,-2500,2015
95979,31181,2015
95981,43281,2015
95982,67689,2015
95983,26307,2015
95984,126250,2015
95986,,2015
95987,49474,2015
95988,44105,2015
95991,42009,2015
95993,61368,2015
96001,48067,2015
96002,44003,2015
96003,43024,2015
96006,52650,2015
96007,38623,2015
96008,39743,2015
96009,51513,2015
96010,33500,2015
96011,12431,2015
96013,33958,2015
96014,24018,2015
96015,41071,2015
96016,57115,2015
96017,31875,2015
96019,43263,2015
96020,42794,2015
96021,39041,2015
96022,49975,2015
96023,33958,2015
96024,42300,2015
96025,33500,2015
96027,42242,2015
96028,38865,2015
96029,61111,2015
96031,13750,2015
96032,44158,2015
96033,31417,2015
96034,30000,2015
96035,38320,2015
96037,45335,2015
96038,32000,2015
96039,25792,2015
96040,56250,2015
96041,35167,2015
96044,27143,2015
96046,24479,2015
96047,33571,2015
96048,32269,2015
96049,18500,2015
96050,28088,2015
96051,68977,2015
96052,39938,2015
96054,33438,2015
96055,34741,2015
96056,38359,2015
96057,39750,2015
96058,30259,2015
96059,45188,2015
96061,57188,2015
96062,60938,2015
96063,65729,2015
96064,40625,2015
96065,28889,2015
96067,43929,2015
96068,33750,2015
96069,41833,2015
96071,38274,2015
96073,73893,2015
96074,37917,2015
96075,22778,2015
96076,30962,2015
96080,37445,2015
96084,25994,2015
96085,27000,2015
96086,34141,2015
96087,38859,2015
96088,44643,2015
96090,36786,2015
96091,29625,2015
96092,83092,2015
96093,44870,2015
96094,41463,2015
96096,46538,2015
96097,35588,2015
96101,35081,2015
96103,65278,2015
96104,34265,2015
96105,47843,2015
96106,45511,2015
96107,49306,2015
96108,,2015
96109,29522,2015
96110,23125,2015
96111,26983,2015
96112,23250,2015
96113,45644,2015
96114,72426,2015
96115,29318,2015
96116,36107,2015
96117,46528,2015
96118,50536,2015
96119,45833,2015
96120,59821,2015
96121,61250,2015
96122,36803,2015
96123,25000,2015
96124,100466,2015
96125,113750,2015
96126,12120,2015
96128,62700,2015
96129,101071,2015
96130,53549,2015
96132,51250,2015
96133,27591,2015
96134,33813,2015
96135,,2015
96136,78000,2015
96137,50764,2015
96140,61027,2015
96141,69479,2015
96142,62865,2015
96143,42822,2015
96145,71318,2015
96146,68750,2015
96148,73839,2015
96150,46715,2015
96155,,2015
96161,70648,2015
97635,47143,2015
89010,45893,2012
89019,35825,2012
89060,39211,2012
89061,44722,2012
89439,62008,2012
90001,36386,2012
90002,31810,2012
90003,28334,2012
90004,37839,2012
90005,32955,2012
90006,29594,2012
90007,22049,2012
90008,37798,2012
90010,50288,2012
90011,30118,2012
90012,25028,2012
90013,16284,2012
90014,12015,2012
90015,25911,2012
90016,35858,2012
90017,21050,2012
90018,35126,2012
90019,40727,2012
90020,39103,2012
90021,13576,2012
90022,37262,2012
90023,33340,2012
90024,67151,2012
90025,71947,2012
90026,45560,2012
90027,47980,2012
90028,31415,2012
90029,36281,2012
90031,34597,2012
90032,44759,2012
90033,29524,2012
90034,57577,2012
90035,70273,2012
90036,72981,2012
90037,28377,2012
90038,34723,2012
90039,64533,2012
90040,48610,2012
90041,62700,2012
90042,53283,2012
90043,42379,2012
90044,29459,2012
90045,80311,2012
90046,51929,2012
90047,43538,2012
90048,77855,2012
90049,113158,2012
90056,91288,2012
90057,27155,2012
90058,16972,2012
90059,32455,2012
90061,34263,2012
90062,34051,2012
90063,38691,2012
90064,79038,2012
90065,56090,2012
90066,64445,2012
90067,94107,2012
90068,72821,2012
90069,74262,2012
90071,,2012
90073,,2012
90077,184338,2012
90079,,2012
90089,9219,2012
90090,,2012
90094,86579,2012
90095,,2012
90201,38482,2012
90210,129539,2012
90211,74212,2012
90212,78575,2012
90220,42974,2012
90221,43184,2012
90222,42622,2012
90230,68870,2012
90232,70341,2012
90240,69032,2012
90241,57846,2012
90242,56831,2012
90245,88486,2012
90247,41560,2012
90248,58692,2012
90249,57281,2012
90250,47411,2012
90254,102289,2012
90255,37274,2012
90260,51864,2012
90262,43889,2012
90263,,2012
90265,127059,2012
90266,132752,2012
90270,38155,2012
90272,158381,2012
90274,153621,2012
90275,116708,2012
90277,92577,2012
90278,100776,2012
90280,41990,2012
90290,128750,2012
90291,74046,2012
90292,100361,2012
90293,92664,2012
90301,38115,2012
90302,43835,2012
90303,42707,2012
90304,36732,2012
90305,65029,2012
90401,54702,2012
90402,135081,2012
90403,71184,2012
90404,55064,2012
90405,77642,2012
90501,57261,2012
90502,65243,2012
90503,75102,2012
90504,71223,2012
90505,77519,2012
90506,,2012
90601,69857,2012
90602,51789,2012
90603,83821,2012
90604,65109,2012
90605,71592,2012
90606,60381,2012
90620,74804,2012
90621,54607,2012
90623,84218,2012
90630,83360,2012
90631,66985,2012
90638,81692,2012
90640,52206,2012
90650,60090,2012
90660,55676,2012
90670,53694,2012
90680,53774,2012
90701,58534,2012
90703,87522,2012
90704,49142,2012
90706,50244,2012
90710,56565,2012
90712,82337,2012
90713,85131,2012
90715,68120,2012
90716,42770,2012
90717,59856,2012
90720,90000,2012
90723,42831,2012
90731,49226,2012
90732,91979,2012
90740,50648,2012
90742,69617,2012
90743,100357,2012
90744,40792,2012
90745,69330,2012
90746,76692,2012
90747,,2012
90755,70236,2012
90802,45094,2012
90803,70007,2012
90804,43489,2012
90805,44244,2012
90806,41932,2012
90807,68254,2012
90808,93787,2012
90810,51123,2012
90813,30622,2012
90814,54606,2012
90815,88024,2012
90822,,2012
90831,,2012
91001,86357,2012
91006,81660,2012
91007,70455,2012
91008,103490,2012
91010,62563,2012
91011,147481,2012
91016,67787,2012
91020,68898,2012
91024,84487,2012
91030,84914,2012
91040,73260,2012
91042,57922,2012
91046,22656,2012
91101,55305,2012
91103,58287,2012
91104,65458,2012
91105,116687,2012
91106,65424,2012
91107,81294,2012
91108,157535,2012
91201,47850,2012
91202,69265,2012
91203,40853,2012
91204,40050,2012
91205,36741,2012
91206,55364,2012
91207,87634,2012
91208,89663,2012
91210,76250,2012
91214,87249,2012
91301,108357,2012
91302,126958,2012
91303,46599,2012
91304,58423,2012
91306,60506,2012
91307,90785,2012
91311,78646,2012
91316,59522,2012
91320,104644,2012
91321,58130,2012
91324,63369,2012
91325,60033,2012
91326,102602,2012
91330,,2012
91331,49842,2012
91335,53842,2012
91340,51428,2012
91342,61648,2012
91343,53417,2012
91344,77642,2012
91345,62518,2012
91350,99876,2012
91351,74649,2012
91352,48632,2012
91354,104574,2012
91355,86721,2012
91356,69875,2012
91360,91105,2012
91361,103466,2012
91362,108435,2012
91364,98206,2012
91367,80291,2012
91371,,2012
91377,128618,2012
91381,112399,2012
91384,98330,2012
91387,83102,2012
91390,113537,2012
91401,47776,2012
91402,41467,2012
91403,76727,2012
91405,37324,2012
91406,50178,2012
91411,43695,2012
91423,73947,2012
91436,138676,2012
91501,62051,2012
91502,40515,2012
91504,71433,2012
91505,72924,2012
91506,74444,2012
91601,49784,2012
91602,65475,2012
91604,86475,2012
91605,42685,2012
91606,42191,2012
91607,59947,2012
91608,,2012
91701,80310,2012
91702,56190,2012
91706,51963,2012
91708,125515,2012
91709,101905,2012
91710,72705,2012
91711,82623,2012
91722,68267,2012
91723,62823,2012
91724,81585,2012
91730,63151,2012
91731,38551,2012
91732,44961,2012
91733,42191,2012
91737,97731,2012
91739,101071,2012
91740,70673,2012
91741,82831,2012
91744,55920,2012
91745,72601,2012
91746,62602,2012
91748,62495,2012
91750,78455,2012
91752,63551,2012
91754,51164,2012
91755,52458,2012
91759,71667,2012
91761,62191,2012
91762,52565,2012
91763,51016,2012
91764,52115,2012
91765,92627,2012
91766,50873,2012
91767,51336,2012
91768,50670,2012
91770,49477,2012
91773,74351,2012
91775,77352,2012
91776,52109,2012
91780,66750,2012
91784,100759,2012
91786,55964,2012
91789,90637,2012
91790,66459,2012
91791,72578,2012
91792,68682,2012
91801,49996,2012
91803,57480,2012
91901,77064,2012
91902,78187,2012
91905,80375,2012
91906,57917,2012
91910,56510,2012
91911,48386,2012
91913,89737,2012
91914,105462,2012
91915,94812,2012
91916,54929,2012
91917,60385,2012
91931,40662,2012
91932,45480,2012
91934,87628,2012
91935,101336,2012
91941,71528,2012
91942,52752,2012
91945,50512,2012
91948,35179,2012
91950,37072,2012
91962,75737,2012
91963,36393,2012
91977,61656,2012
91978,72579,2012
91980,,2012
92003,77042,2012
92004,41064,2012
92007,87857,2012
92008,62957,2012
92009,101170,2012
92010,87442,2012
92011,96329,2012
92014,126901,2012
92019,75715,2012
92020,49444,2012
92021,52909,2012
92024,88615,2012
92025,45998,2012
92026,58196,2012
92027,56857,2012
92028,66508,2012
92029,75304,2012
92036,65670,2012
92037,96519,2012
92040,65128,2012
92054,51105,2012
92055,47197,2012
92056,70057,2012
92057,70256,2012
92058,49986,2012
92059,92703,2012
92060,76250,2012
92061,51354,2012
92064,94724,2012
92065,77594,2012
92066,41779,2012
92067,148245,2012
92069,53060,2012
92070,51488,2012
92071,69828,2012
92075,84893,2012
92078,58367,2012
92081,60818,2012
92082,77264,2012
92083,48118,2012
92084,52293,2012
92086,38828,2012
92091,96932,2012
92101,52602,2012
92102,39258,2012
92103,58292,2012
92104,46888,2012
92105,35564,2012
92106,82762,2012
92107,60673,2012
92108,63826,2012
92109,63474,2012
92110,56166,2012
92111,56641,2012
92113,28437,2012
92114,54614,2012
92115,43567,2012
92116,51117,2012
92117,64690,2012
92118,93777,2012
92119,70536,2012
92120,79958,2012
92121,102391,2012
92122,72671,2012
92123,69962,2012
92124,76449,2012
92126,81266,2012
92127,117016,2012
92128,89657,2012
92129,106153,2012
92130,124229,2012
92131,127009,2012
92132,,2012
92134,,2012
92135,,2012
92139,61446,2012
92140,,2012
92145,218094,2012
92147,,2012
92154,55085,2012
92155,,2012
92173,36048,2012
92201,43415,2012
92203,76695,2012
92210,110948,2012
92211,62495,2012
92220,38397,2012
92222,,2012
92223,61716,2012
92225,43117,2012
92227,38565,2012
92230,30288,2012
92231,35992,2012
92233,35952,2012
92234,45088,2012
92236,43750,2012
92239,57083,2012
92240,34700,2012
92241,38765,2012
92242,29911,2012
92243,39754,2012
92249,52668,2012
92250,46359,2012
92251,56192,2012
92252,43718,2012
92253,78150,2012
92254,26661,2012
92256,38203,2012
92257,16218,2012
92258,25775,2012
92259,18750,2012
92260,50087,2012
92262,44760,2012
92264,46850,2012
92266,31509,2012
92267,,2012
92268,31645,2012
92270,76261,2012
92273,34432,2012
92274,31296,2012
92275,24871,2012
92276,43508,2012
92277,42544,2012
92278,88889,2012
92280,,2012
92281,28688,2012
92282,40811,2012
92283,23663,2012
92284,43874,2012
92285,22188,2012
92301,41643,2012
92304,,2012
92305,85682,2012
92307,58012,2012
92308,45979,2012
92309,33000,2012
92310,52798,2012
92311,48020,2012
92313,64337,2012
92314,41168,2012
92315,31541,2012
92316,49509,2012
92320,44286,2012
92321,60847,2012
92322,59657,2012
92324,43283,2012
92325,50811,2012
92327,34667,2012
92328,46061,2012
92332,26250,2012
92333,36250,2012
92335,44919,2012
92336,84492,2012
92337,69261,2012
92338,,2012
92339,76136,2012
92341,29000,2012
92342,62938,2012
92344,69508,2012
92345,46793,2012
92346,65156,2012
92347,31188,2012
92352,75593,2012
92354,62620,2012
92356,24821,2012
92358,65982,2012
92359,54620,2012
92363,30840,2012
92364,42750,2012
92365,36822,2012
92368,27049,2012
92371,50763,2012
92372,37988,2012
92373,72693,2012
92374,63658,2012
92376,45860,2012
92377,78777,2012
92378,48889,2012
92382,58304,2012
92384,31429,2012
92385,94286,2012
92386,41783,2012
92389,22188,2012
92391,37601,2012
92392,59547,2012
92394,54530,2012
92395,41041,2012
92397,79628,2012
92398,53718,2012
92399,60779,2012
92401,15047,2012
92404,36300,2012
92405,43756,2012
92407,55706,2012
92408,35462,2012
92410,30538,2012
92411,32508,2012
92501,49694,2012
92503,60347,2012
92504,56402,2012
92505,58758,2012
92506,80378,2012
92507,41807,2012
92508,97132,2012
92509,57039,2012
92518,69438,2012
92530,51619,2012
92532,85639,2012
92536,50401,2012
92539,43438,2012
92543,28346,2012
92544,46292,2012
92545,40748,2012
92548,39530,2012
92549,55495,2012
92551,57364,2012
92553,43730,2012
92555,75098,2012
92557,60901,2012
92561,79809,2012
92562,84359,2012
92563,80033,2012
92567,63021,2012
92570,42603,2012
92571,51870,2012
92582,58765,2012
92583,43014,2012
92584,73422,2012
92585,62679,2012
92586,36092,2012
92587,70629,2012
92590,41449,2012
92591,67731,2012
92592,86043,2012
92595,64326,2012
92596,82554,2012
92602,105587,2012
92603,128466,2012
92604,88242,2012
92606,91777,2012
92610,122694,2012
92612,71544,2012
92614,94442,2012
92617,31750,2012
92618,88823,2012
92620,107841,2012
92624,74223,2012
92625,112727,2012
92626,75674,2012
92627,58445,2012
92629,85068,2012
92630,85419,2012
92637,34789,2012
92646,85551,2012
92647,74579,2012
92648,82858,2012
92649,82859,2012
92651,99893,2012
92653,87131,2012
92655,46893,2012
92656,97807,2012
92657,155579,2012
92660,113054,2012
92661,101324,2012
92662,83929,2012
92663,89927,2012
92672,75392,2012
92673,118183,2012
92675,73373,2012
92676,96429,2012
92677,100480,2012
92678,152250,2012
92679,138826,2012
92683,56725,2012
92688,100388,2012
92691,95389,2012
92692,98022,2012
92694,133000,2012
92701,44846,2012
92703,54581,2012
92704,58186,2012
92705,80048,2012
92706,60574,2012
92707,60447,2012
92708,81250,2012
92780,64824,2012
92782,103802,2012
92801,47348,2012
92802,52289,2012
92804,53080,2012
92805,52557,2012
92806,58116,2012
92807,94165,2012
92808,106892,2012
92821,80023,2012
92823,126154,2012
92831,63653,2012
92832,58443,2012
92833,70388,2012
92835,96250,2012
92840,62558,2012
92841,57790,2012
92843,51966,2012
92844,50595,2012
